PDF_Page	Printed_Page	Concept	Gloss	Lect	Category	Response_Index	Form	Notes	Raw_Fragments	Source_Status
95	94	184	he is hungry, he was hungry	Malvi	1	1	bʱukʰohe, bʱukʰotʰ̪o		Malvi 1 bʱukʰohe, bʱukʰotʰ̪o	response
95	94	184	he is hungry, he was hungry	Hindi	1	1	bʱukʰ		Hindi 1 bʱukʰ	response
95	94	184	he is hungry, he was hungry	Gujarati	1	1	bʱukjo		Gujarati 1 bʱukjo	response
95	94	184	he is hungry, he was hungry	Marathi	1	1	bʱukelɑ		Marathi 1 bʱukelɑ	response
95	94	185	drink!, he drank	N-Son-Bal	1	1	pilə, pilijɔ		N-Son-Bal 1 pilə, pilijɔ	response
95	94	185	drink!, he drank	N-Son-Pat	1	1	pilə, pilijɔ		N-Son-Pat 1 pilə, pilijɔ	response
95	94	185	drink!, he drank	N-Bal-Br	1	1	pilo, pilijo		N-Bal-Br 1 pilo, pilijo	response
95	94	185	drink!, he drank	N-Jaj-OBC	1	1	pi, pijɔ		N-Jaj-OBC 1 pi, pijɔ	response
95	94	185	drink!, he drank	N-Bhi-Bhi	1	1	pio, pigajo		N-Bhi-Bhi 1 pio, pigajo	response
95	94	185	drink!, he drank	N-Dhar-Bhi	1	1	pilʌ, pilijo		N-Dhar-Bhi 1 pilʌ, pilijo	response
95	94	185	drink!, he drank	N-Khj-Bhi	1	1	pijo, pijɑ		N-Khj-Bhi 1 pijo, pijɑ	response
95	94	185	drink!, he drank	N-Mah-Bhi	1	1	pijo, pijɑ		N-Mah-Bhi 1 pijo, pijɑ	response
95	94	185	drink!, he drank	N-Rup-Br	1	1	pilʌ, pilijo		N-Rup-Br 1 pilʌ, pilijo	response
95	94	185	drink!, he drank	N-Khr-Gen	1	1	pi, pijɔ		N-Khr-Gen 1 pi, pijɔ	response
95	94	185	drink!, he drank	N-Awl-Bal	1	1	pə, pijo		N-Awl-Bal 1 pə, pijo	response
95	94	185	drink!, he drank	N-Sir-OBC	1	1	pio, pilio		N-Sir-OBC 1 pio, pilio	response
95	94	185	drink!, he drank	N-Kup-Dar	1	1	pilə, pili		N-Kup-Dar 1 pilə, pili	response
95	94	185	drink!, he drank	Par Bhi	1	1	piõ, pilju		Par Bhi 1 piõ, pilju	response
95	94	185	drink!, he drank	Malvi	1	1	pijo, pijɑ		Malvi 1 pijo, pijɑ	response
95	94	185	drink!, he drank	Hindi	1	1	pi		Hindi 1 pi	response
95	94	185	drink!, he drank	Gujarati	1	1	pi		Gujarati 1 pi	response
95	94	185	drink!, he drank	Marathi	1	1	pi		Marathi 1 pi	response
96	95	186	he is thirsty, he was thirsty	N-Son-Bal	3	1	ti̪slʌgi, ti̪slʌgitʰ̪i		N-Son-Bal 3 ti̪slʌgi, ti̪slʌgitʰ̪i	response
96	95	186	he is thirsty, he was thirsty	N-Son-Pat	3	1	ti̪slʌgi, ti̪slʌgeltʃʰe		N-Son-Pat 3 ti̪slʌgi, ti̪slʌgeltʃʰe	response
96	95	186	he is thirsty, he was thirsty	N-Bal-Br	3	1	ti̪slʌgi, ti̪slʌgitʰ̪i		N-Bal-Br 3 ti̪slʌgi, ti̪slʌgitʰ̪i	response
96	95	186	he is thirsty, he was thirsty	N-Jaj-OBC	3	1	ti̪slʌgi, ti̪slʌgitʰ̪i		N-Jaj-OBC 3 ti̪slʌgi, ti̪slʌgitʰ̪i	response
96	95	186	he is thirsty, he was thirsty	N-Bhi-Bhi	3	1	ti̪slʌgi, ti̪slʌgihoti̪		N-Bhi-Bhi 3 ti̪slʌgi, ti̪slʌgihoti̪	response
96	95	186	he is thirsty, he was thirsty	N-Dhar-Bhi	0	1	No entry		N-Dhar-Bhi 0 No entry	response
96	95	186	he is thirsty, he was thirsty	N-Khj-Bhi	3	1	ti̪sjo		N-Khj-Bhi 3 ti̪sjo	response
96	95	186	he is thirsty, he was thirsty	N-Mah-Bhi	3	1	ti̪slʌgi, ti̪sjo		N-Mah-Bhi 3 ti̪slʌgi, ti̪sjo	response
96	95	186	he is thirsty, he was thirsty	N-Rup-Br	3	1	ti̪slʌgi, ti̪slʌgitʰ̪i		N-Rup-Br 3 ti̪slʌgi, ti̪slʌgitʰ̪i	response
96	95	186	he is thirsty, he was thirsty	N-Khr-Gen	3	1	ti̪sjɔtʃʰe, ti̪sjɔtʰ̪ɔ		N-Khr-Gen 3 ti̪sjɔtʃʰe, ti̪sjɔtʰ̪ɔ	response
96	95	186	he is thirsty, he was thirsty	N-Awl-Bal	3	1	ti̪sjɔtʃʰe, ti̪sjɔtʰ̪ɔ		N-Awl-Bal 3 ti̪sjɔtʃʰe, ti̪sjɔtʰ̪ɔ	response
96	95	186	he is thirsty, he was thirsty	N-Sir-OBC	3	1	ti̪slʌgi, ti̪slʌgitʰ̪i		N-Sir-OBC 3 ti̪slʌgi, ti̪slʌgitʰ̪i	response
96	95	186	he is thirsty, he was thirsty	N-Kup-Dar	3	1	ti̪slʌgi, ti̪slʌgti̪tʰ̪i		N-Kup-Dar 3 ti̪slʌgi, ti̪slʌgti̪tʰ̪i	response
96	95	186	he is thirsty, he was thirsty	Par Bhi	3	1	ti̪slʊtʃʰe, hʊtʊ̪		Par Bhi 3 ti̪slʊtʃʰe, hʊtʊ̪	response
96	95	186	he is thirsty, he was thirsty	Malvi	3	1	ti̪sohe, ti̪sotʰ̪o		Malvi 3 ti̪sohe, ti̪sotʰ̪o	response
96	95	186	he is thirsty, he was thirsty	Hindi	1	1	pjɑsɑhe, pjɑsɑtʰ̪ɑ		Hindi 1 pjɑsɑhe, pjɑsɑtʰ̪ɑ	response
96	95	186	he is thirsty, he was thirsty	Gujarati	4	1	tʰ̪əɾəʃo		Gujarati 4 tʰ̪əɾəʃo	response
96	95	186	he is thirsty, he was thirsty	Marathi	2	1	tʌ̪hɑnel		Marathi 2 tʌ̪hɑnel	response
96	95	187	sleep!, he slept	N-Son-Bal	1	1	sɔjdʒʌ, sɔjlijɔ		N-Son-Bal 1 sɔjdʒʌ, sɔjlijɔ	response
96	95	187	sleep!, he slept	N-Son-Pat	1	1	sojdʒɑ, sojgojo		N-Son-Pat 1 sojdʒɑ, sojgojo	response
96	95	187	sleep!, he slept	N-Bal-Br	1	1	sɔjdʒʌ, sojʌltʃʰe		N-Bal-Br 1 sɔjdʒʌ, sojʌltʃʰe	response
96	95	187	sleep!, he slept	N-Jaj-OBC	1	1	soidʒɑ, soigʌjo		N-Jaj-OBC 1 soidʒɑ, soigʌjo	response
96	95	187	sleep!, he slept	N-Bhi-Bhi	1	1	suidʒɑ, suigio		N-Bhi-Bhi 1 suidʒɑ, suigio	response
96	95	187	sleep!, he slept	N-Dhar-Bhi	1	1	sojdʒʌ, sojʌtʰ̪o		N-Dhar-Bhi 1 sojdʒʌ, sojʌtʰ̪o	response
96	95	187	sleep!, he slept	N-Khj-Bhi	1	1	soidʒɑ, soigʌjo		N-Khj-Bhi 1 soidʒɑ, soigʌjo	response
96	95	187	sleep!, he slept	N-Mah-Bhi	1	1	soidʒɑ, soigʌjo		N-Mah-Bhi 1 soidʒɑ, soigʌjo	response
96	95	187	sleep!, he slept	N-Rup-Br	1	1	sɔjdʒʌ, sojʌltʃʰe		N-Rup-Br 1 sɔjdʒʌ, sojʌltʃʰe	response
96	95	187	sleep!, he slept	N-Khr-Gen	1	1	soidʒɑ, sojɔ		N-Khr-Gen 1 soidʒɑ, sojɔ	response
96	95	187	sleep!, he slept	N-Awl-Bal	1	1	sʌv, sojo		N-Awl-Bal 1 sʌv, sojo	response
96	95	187	sleep!, he slept	N-Sir-OBC	1	1	soidʒɑ, sojɔ		N-Sir-OBC 1 soidʒɑ, sojɔ	response
96	95	187	sleep!, he slept	N-Kup-Dar	1	1	sojdʒɑ, sojgojo		N-Kup-Dar 1 sojdʒɑ, sojgojo	response
96	95	187	sleep!, he slept	Par Bhi	1	1	soidʒɑ, soigʌjo		Par Bhi 1 soidʒɑ, soigʌjo	response
96	95	187	sleep!, he slept	Malvi	1	1	suidʒɑ, suigio		Malvi 1 suidʒɑ, suigio	response
96	95	187	sleep!, he slept	Hindi	1	1	so		Hindi 1 so	response
96	95	187	sleep!, he slept	Gujarati	1	1	sui		Gujarati 1 sui	response
96	95	187	sleep!, he slept	Marathi	2	1	dzʱop		Marathi 2 dzʱop	response
96	95	188	lie down!, he lay down	N-Son-Bal	4	1	gʌɽbʌɖidzʌ, aɖopʌɖigɔ		N-Son-Bal 4 gʌɽbʌɖidzʌ, aɖopʌɖigɔ	response
96	95	188	lie down!, he lay down	N-Son-Pat	4	1	gʌɖbʌɖidʒʌ, gʌɖbʌɖigʌjɔ		N-Son-Pat 4 gʌɖbʌɖidʒʌ, gʌɖbʌɖigʌjɔ	response
96	95	188	lie down!, he lay down	N-Bal-Br	5	1	ɑdopʌɖidzɑ, ɑɖopʌɖel		N-Bal-Br 5 ɑdopʌɖidzɑ, ɑɖopʌɖel	response
96	95	188	lie down!, he lay down	N-Jaj-OBC	2	1	leʈdʒʌ, leʈgʌjɔ		N-Jaj-OBC 2 leʈdʒʌ, leʈgʌjɔ	response
96	95	188	lie down!, he lay down	N-Bhi-Bhi	5	1	ɑdopʌɖidzɑ, ɑɖopʌɖel		N-Bhi-Bhi 5 ɑdopʌɖidzɑ, ɑɖopʌɖel	response
96	95	188	lie down!, he lay down	N-Dhar-Bhi	5	1	ɑɖopʌɖidʒʌ, ɑɖopʌɖijo		N-Dhar-Bhi 5 ɑɖopʌɖidʒʌ, ɑɖopʌɖijo	response
96	95	188	lie down!, he lay down	N-Khj-Bhi	0	1	no entry		N-Khj-Bhi 0 no entry	response
96	95	188	lie down!, he lay down	N-Mah-Bhi	4	1	gʌbʌɖidʒɑ, gʌbʌɖigɛjo		N-Mah-Bhi 4 gʌbʌɖidʒɑ, gʌbʌɖigɛjo	response
96	95	188	lie down!, he lay down	N-Rup-Br	4	1	gʌbʌɖidʒɑ, gʌbʌɖigɛjo		N-Rup-Br 4 gʌbʌɖidʒɑ, gʌbʌɖigɛjo	response
96	95	188	lie down!, he lay down	N-Khr-Gen	2	1	leʈidʒɑ, leʈigɔ		N-Khr-Gen 2 leʈidʒɑ, leʈigɔ	response
96	95	188	lie down!, he lay down	N-Awl-Bal	6	1	sʌv, sojo		N-Awl-Bal 6 sʌv, sojo	response
96	95	188	lie down!, he lay down	N-Sir-OBC	2	1	leʈidʒɑ, let, igɑjo		N-Sir-OBC 2 leʈidʒɑ, let, igɑjo	response
96	95	188	lie down!, he lay down	N-Kup-Dar	4	1	gʌrbʌɖidʒɑ, gʌrbʌɖigojo		N-Kup-Dar 4 gʌrbʌɖidʒɑ, gʌrbʌɖigojo	response
96	95	188	lie down!, he lay down	Par Bhi	4	1	gʌbʌɖidʒɑ, gʌbʌɖigɛjo		Par Bhi 4 gʌbʌɖidʒɑ, gʌbʌɖigɛjo	response
96	95	188	lie down!, he lay down	Malvi	2	1	lʊʈidʒɑ, lʊʈigio		Malvi 2 lʊʈidʒɑ, lʊʈigio	response
96	95	188	lie down!, he lay down	Hindi	1	1	leʈ		Hindi 1 leʈ	response
96	95	188	lie down!, he lay down	Gujarati	3	1	pəɖiɾ		Gujarati 3 pəɖiɾ	response
96	95	188	lie down!, he lay down	Marathi	1	1	lek		Marathi 1 lek	response
96	95	189	sit down!, he sat down	N-Son-Bal	1	1	bʌʈʰidzʌ, bʌʈʰeltʃʰe		N-Son-Bal 1 bʌʈʰidzʌ, bʌʈʰeltʃʰe	response
96	95	189	sit down!, he sat down	N-Son-Pat	1	1	bʌʈʰidʒɑ, bʌʈʰigʌjo		N-Son-Pat 1 bʌʈʰidʒɑ, bʌʈʰigʌjo	response
96	95	189	sit down!, he sat down	N-Bal-Br	1	1	bʌtʰidʒɑ, bʰʌʈjɑdʒ		N-Bal-Br 1 bʌtʰidʒɑ, bʰʌʈjɑdʒ	response
96	95	189	sit down!, he sat down	N-Jaj-OBC	1	1	bʌʈidʒʌ, bʌʈigʌjɔ		N-Jaj-OBC 1 bʌʈidʒʌ, bʌʈigʌjɔ	response
96	95	189	sit down!, he sat down	N-Bhi-Bhi	1	1	bʰʌʈo, bʰʈɑ		N-Bhi-Bhi 1 bʰʌʈo, bʰʈɑ	response
96	95	189	sit down!, he sat down	N-Dhar-Bhi	1	1	bʌʈo, bʌʈiotʰ̪o		N-Dhar-Bhi 1 bʌʈo, bʌʈiotʰ̪o	response
96	95	189	sit down!, he sat down	N-Khj-Bhi	1	1	bʌʈijodʒ		N-Khj-Bhi 1 bʌʈijodʒ	response
96	95	189	sit down!, he sat down	N-Mah-Bhi	1	1	bʌʈʰo, bʌʈʰ		N-Mah-Bhi 1 bʌʈʰo, bʌʈʰ	response
96	95	189	sit down!, he sat down	N-Rup-Br	1	1	bɑʈildʒɑ, bɑt, iltʃʰe		N-Rup-Br 1 bɑʈildʒɑ, bɑt, iltʃʰe	response
96	95	189	sit down!, he sat down	N-Khr-Gen	1	1	beʈʰidʒɑ, beʈʰigɔ		N-Khr-Gen 1 beʈʰidʒɑ, beʈʰigɔ	response
96	95	189	sit down!, he sat down	N-Awl-Bal	1	1	bʌʈʰ, bʱʌʈʰijo		N-Awl-Bal 1 bʌʈʰ, bʱʌʈʰijo	response
96	95	189	sit down!, he sat down	N-Sir-OBC	1	1	bʌʈidzɑ, bʌʈigʌjʌ		N-Sir-OBC 1 bʌʈidzɑ, bʌʈigʌjʌ	response
96	95	189	sit down!, he sat down	N-Kup-Dar	1	1	bʌʈʰidʒɑ, bʌʈʰigʌjo		N-Kup-Dar 1 bʌʈʰidʒɑ, bʌʈʰigʌjo	response
96	95	189	sit down!, he sat down	Par Bhi	1	1	bʌʈʰo, bʌʈʰ		Par Bhi 1 bʌʈʰo, bʌʈʰ	response
96	95	189	sit down!, he sat down	Malvi	1	1	beʈidʒɑ, beʈjo		Malvi 1 beʈidʒɑ, beʈjo	response
96	95	189	sit down!, he sat down	Hindi	1	1	bɛʲʈʰ		Hindi 1 bɛʲʈʰ	response
96	95	189	sit down!, he sat down	Gujarati	2	1	bes		Gujarati 2 bes	response
96	95	189	sit down!, he sat down	Marathi	2	1	bʌs		Marathi 2 bʌs	response
97	96	190	give!, he gave	N-Son-Bal	2	1	d̪ʌⁱd̪, d̪ʌⁱd̪ijʌ		N-Son-Bal 2 d̪ʌⁱd̪, d̪ʌⁱd̪ijʌ	response
97	96	190	give!, he gave	N-Son-Pat	2	1	ilʌ, d̪ʌjd̪ijɔ		N-Son-Pat 2 ilʌ, d̪ʌjd̪ijɔ	response
97	96	190	give!, he gave	N-Bal-Br	2	1	d̪ʌjd̪ə, d̪ijo		N-Bal-Br 2 d̪ʌjd̪ə, d̪ijo	response
97	96	190	give!, he gave	N-Jaj-OBC	2	1	d̪id̪, d̪id̪ijo		N-Jaj-OBC 2 d̪id̪, d̪id̪ijo	response
97	96	190	give!, he gave	N-Bhi-Bhi	2	1	d̪id̪e,d̪id̪jo		N-Bhi-Bhi 2 d̪id̪e,d̪id̪jo	response
97	96	190	give!, he gave	N-Dhar-Bhi	2	1	d̪ɑⁱd̪ɔ, d̪ɑⁱd̪ijɔ		N-Dhar-Bhi 2 d̪ɑⁱd̪ɔ, d̪ɑⁱd̪ijɔ	response
97	96	190	give!, he gave	N-Khj-Bhi	2	1	d̪id̪e, d̪id̪jo		N-Khj-Bhi 2 d̪id̪e, d̪id̪jo	response
97	96	190	give!, he gave	N-Mah-Bhi	2	1	d̪id̪, d̪ijo		N-Mah-Bhi 2 d̪id̪, d̪ijo	response
97	96	190	give!, he gave	N-Rup-Br	2	1	d̪id̪e, d̪id̪jo		N-Rup-Br 2 d̪id̪e, d̪id̪jo	response
97	96	190	give!, he gave	N-Khr-Gen	2	1	d̪ɑⁱd̪ɔ, d̪ɑⁱd̪ijɔ		N-Khr-Gen 2 d̪ɑⁱd̪ɔ, d̪ɑⁱd̪ijɔ	response
97	96	190	give!, he gave	N-Awl-Bal	1	1	d̪e, d̪ijo		N-Awl-Bal 1 d̪e, d̪ijo	response
97	96	190	give!, he gave	N-Sir-OBC	2	1	d̪ɑⁱd̪ɔ, d̪ɑⁱd̪ijɔ		N-Sir-OBC 2 d̪ɑⁱd̪ɔ, d̪ɑⁱd̪ijɔ	response
97	96	190	give!, he gave	N-Kup-Dar	2	1	d̪ʌⁱd̪o, d̪ʌⁱd̪ijʌ		N-Kup-Dar 2 d̪ʌⁱd̪o, d̪ʌⁱd̪ijʌ	response
97	96	190	give!, he gave	Par Bhi	2	1	d̪id̪, d̪ijo		Par Bhi 2 d̪id̪, d̪ijo	response
97	96	190	give!, he gave	Malvi	2	1	d̪id̪e, d̪id̪jo		Malvi 2 d̪id̪e, d̪id̪jo	response
97	96	190	give!, he gave	Hindi	1	1	d̪e, d̪ijo		Hindi 1 d̪e, d̪ijo	response
97	96	190	give!, he gave	Gujarati	3	1	ɑp		Gujarati 3 ɑp	response
97	96	190	give!, he gave	Marathi	1	1	d̪e		Marathi 1 d̪e	response
97	96	191	it burns, it burned	N-Son-Bal	2	1	bʌɭʌⁱɾo, bʌɭʌⁱgʌjo		N-Son-Bal 2 bʌɭʌⁱɾo, bʌɭʌⁱgʌjo	response
97	96	191	it burns, it burned	N-Son-Pat	2	1	bʌɭʌjɾo, bʌɭʌjgɔ		N-Son-Pat 2 bʌɭʌjɾo, bʌɭʌjgɔ	response
97	96	191	it burns, it burned	N-Bal-Br	2	1	bʌɭʌⁱɾo, bɑɭjo		N-Bal-Br 2 bʌɭʌⁱɾo, bɑɭjo	response
97	96	191	it burns, it burned	N-Jaj-OBC	2	1	bʌɭiɾʌjʌt,̪ bʌɭijɔ		N-Jaj-OBC 2 bʌɭiɾʌjʌt,̪ bʌɭijɔ	response
97	96	191	it burns, it burned	N-Bhi-Bhi	2	1	bɑɭiɾɔ, bɑɭigɔjo		N-Bhi-Bhi 2 bɑɭiɾɔ, bɑɭigɔjo	response
97	96	191	it burns, it burned	N-Dhar-Bhi	2	1	bɑɭiɾɔ, bɑɭigɔjo		N-Dhar-Bhi 2 bɑɭiɾɔ, bɑɭigɔjo	response
97	96	191	it burns, it burned	N-Khj-Bhi	2	1	bɑɭɑⁱɾʌjodʒ, bɑɭjo		N-Khj-Bhi 2 bɑɭɑⁱɾʌjodʒ, bɑɭjo	response
97	96	191	it burns, it burned	N-Mah-Bhi	2	1	bʌɭiɾʌjo, dʒɭjo		N-Mah-Bhi 2 bʌɭiɾʌjo, dʒɭjo	response
97	96	191	it burns, it burned	N-Rup-Br	2	1	bɑɭɑⁱɾʌjodʒ, bɑɭjo		N-Rup-Br 2 bɑɭɑⁱɾʌjodʒ, bɑɭjo	response
97	96	191	it burns, it burned	N-Khr-Gen	2	1	bɑɭiɾɔ, bɑɭigɔjo		N-Khr-Gen 2 bɑɭiɾɔ, bɑɭigɔjo	response
97	96	191	it burns, it burned	N-Awl-Bal	1	1	dʒʌɭiɾʌhijod, dʒʌɭjo		N-Awl-Bal 1 dʒʌɭiɾʌhijod, dʒʌɭjo	response
97	96	191	it burns, it burned	N-Awl-Bal	2	2	baɭʌⁱɾʌhijod, bʌⁱjo		2 baɭʌⁱɾʌhijod, bʌⁱjo	response
97	96	191	it burns, it burned	N-Sir-OBC	2	1	bɑɭiɾɔ, bɑɭigɔjo		N-Sir-OBC 2 bɑɭiɾɔ, bɑɭigɔjo	response
97	96	191	it burns, it burned	N-Kup-Dar	2	1	bʌɭʌⁱɾo, bʌɭʌⁱgʌjo		N-Kup-Dar 2 bʌɭʌⁱɾo, bʌɭʌⁱgʌjo	response
97	96	191	it burns, it burned	Par Bhi	2	1	bʌɭiɾʌjo, dʒɭjo		Par Bhi 2 bʌɭiɾʌjo, dʒɭjo	response
97	96	191	it burns, it burned	Malvi	2	1	bʌɭiɾjo, bʌɭigio		Malvi 2 bʌɭiɾjo, bʌɭigio	response
97	96	191	it burns, it burned	Hindi	1	1	dʒəl		Hindi 1 dʒəl	response
97	96	191	it burns, it burned	Gujarati	2	1	bəɭ		Gujarati 2 bəɭ	response
97	96	191	it burns, it burned	Marathi	1	1	dzʌɭ		Marathi 1 dzʌɭ	response
97	96	192	don't die!, he died	N-Son-Bal	1	1	mʌɾʌmʌt,̪ mʌɾigojo		N-Son-Bal 1 mʌɾʌmʌt,̪ mʌɾigojo	response
97	96	192	don't die!, he died	N-Son-Pat	1	1	mʌtm̪ʌɾə, mɑɾigʌjɔ		N-Son-Pat 1 mʌtm̪ʌɾə, mɑɾigʌjɔ	response
97	96	192	don't die!, he died	N-Bal-Br	1	1	mʌɾʌmʌt,̪ mʌɾigojo		N-Bal-Br 1 mʌɾʌmʌt,̪ mʌɾigojo	response
97	96	192	don't die!, he died	N-Jaj-OBC	1	1	mʌtm̪ʌɾo, mʌɾigʌjo		N-Jaj-OBC 1 mʌtm̪ʌɾo, mʌɾigʌjo	response
97	96	192	don't die!, he died	N-Bhi-Bhi	1	1	mʌtm̪ʌɾo, mʌɾigʌjo		N-Bhi-Bhi 1 mʌtm̪ʌɾo, mʌɾigʌjo	response
97	96	192	don't die!, he died	N-Dhar-Bhi	1	1	mʌtm̪ʌɾo, mʌɾigʌjo		N-Dhar-Bhi 1 mʌtm̪ʌɾo, mʌɾigʌjo	response
97	96	192	don't die!, he died	N-Khj-Bhi	1	1	mʌtm̪ʌɾo, mʌɾigʌjo		N-Khj-Bhi 1 mʌtm̪ʌɾo, mʌɾigʌjo	response
97	96	192	don't die!, he died	N-Mah-Bhi	1	1	mʌtm̪ʌɾo, mʌɾigʌjo		N-Mah-Bhi 1 mʌtm̪ʌɾo, mʌɾigʌjo	response
97	96	192	don't die!, he died	N-Rup-Br	1	1	mati̪mʌɾə, mʌɾigʌjo		N-Rup-Br 1 mati̪mʌɾə, mʌɾigʌjo	response
97	96	192	don't die!, he died	N-Khr-Gen	1	1	mɑtm̪ʌr, mʌɾigɔ		N-Khr-Gen 1 mɑtm̪ʌr, mʌɾigɔ	response
97	96	192	don't die!, he died	N-Awl-Bal	1	1	mʌtm̪ʌɾo, mʌɾigʌjo		N-Awl-Bal 1 mʌtm̪ʌɾo, mʌɾigʌjo	response
97	96	192	don't die!, he died	N-Sir-OBC	1	1	mʌtm̪ʌɾo, mʌɾigʌjo		N-Sir-OBC 1 mʌtm̪ʌɾo, mʌɾigʌjo	response
97	96	192	don't die!, he died	N-Kup-Dar	1	1	mʌtm̪ʌɾo, mʌɾigʌjo		N-Kup-Dar 1 mʌtm̪ʌɾo, mʌɾigʌjo	response
97	96	192	don't die!, he died	Par Bhi	1	1	mʌtm̪ʌɾo, mʌɾigʌjo		Par Bhi 1 mʌtm̪ʌɾo, mʌɾigʌjo	response
97	96	192	don't die!, he died	Malvi	1	1	mʌtm̪ʌr, mʌɾigio		Malvi 1 mʌtm̪ʌr, mʌɾigio	response
97	96	192	don't die!, he died	Hindi	1	1	məɾ		Hindi 1 məɾ	response
97	96	192	don't die!, he died	Gujarati	1	1	məɾ		Gujarati 1 məɾ	response
97	96	192	don't die!, he died	Marathi	1	1	mʌɾ		Marathi 1 mʌɾ	response
97	96	193	don't kill!, he killed	N-Son-Bal	1	1	mʌtm̪ɑɾo, mɑɾijɔ		N-Son-Bal 1 mʌtm̪ɑɾo, mɑɾijɔ	response
97	96	193	don't kill!, he killed	N-Son-Pat	1	1	mʌtm̪ɑɾ, mɑɾjo		N-Son-Pat 1 mʌtm̪ɑɾ, mɑɾjo	response
97	96	193	don't kill!, he killed	N-Bal-Br	1	1	mʌtm̪arʌ, mɑɾjɔ		N-Bal-Br 1 mʌtm̪arʌ, mɑɾjɔ	response
97	96	193	don't kill!, he killed	N-Jaj-OBC	1	1	mʌtm̪ɑɾo, maɾjo		N-Jaj-OBC 1 mʌtm̪ɑɾo, maɾjo	response
97	96	193	don't kill!, he killed	N-Bhi-Bhi	1	1	mʌtm̪arʌ, mɑɾjɔ		N-Bhi-Bhi 1 mʌtm̪arʌ, mɑɾjɔ	response
97	96	193	don't kill!, he killed	N-Dhar-Bhi	1	1	mɑtm̪ɑr, mɑɾijɔ		N-Dhar-Bhi 1 mɑtm̪ɑr, mɑɾijɔ	response
97	96	193	don't kill!, he killed	N-Khj-Bhi	1	1	maɾomɑt̪		N-Khj-Bhi 1 maɾomɑt̪	response
97	96	193	don't kill!, he killed	N-Mah-Bhi	1	1	mʌtm̪ɑɾo, maɾjo		N-Mah-Bhi 1 mʌtm̪ɑɾo, maɾjo	response
97	96	193	don't kill!, he killed	N-Rup-Br	1	1	mʌtm̪ɑɾo, maɾjo		N-Rup-Br 1 mʌtm̪ɑɾo, maɾjo	response
97	96	193	don't kill!, he killed	N-Khr-Gen	1	1	mɑtm̪ɑr, mɑɾijɔ		N-Khr-Gen 1 mɑtm̪ɑr, mɑɾijɔ	response
97	96	193	don't kill!, he killed	N-Awl-Bal	1	1	mʌtm̪ɑɾo, maɾjo		N-Awl-Bal 1 mʌtm̪ɑɾo, maɾjo	response
97	96	193	don't kill!, he killed	N-Sir-OBC	1	1	mɑtm̪ɑɾdʒɔ, mʌɾiodʒ		N-Sir-OBC 1 mɑtm̪ɑɾdʒɔ, mʌɾiodʒ	response
97	96	193	don't kill!, he killed	N-Kup-Dar	1	1	mʌtm̪ɑɾoɾe, mɑɾjo		N-Kup-Dar 1 mʌtm̪ɑɾoɾe, mɑɾjo	response
97	96	193	don't kill!, he killed	Par Bhi	1	1	mʌtm̪ɑɾo, maɾjo		Par Bhi 1 mʌtm̪ɑɾo, maɾjo	response
97	96	193	don't kill!, he killed	Malvi	1	1	mʌtm̪ɑɾ, mɑɾjo		Malvi 1 mʌtm̪ɑɾ, mɑɾjo	response
97	96	193	don't kill!, he killed	Hindi	1	1	mɑɾ		Hindi 1 mɑɾ	response
97	96	193	don't kill!, he killed	Gujarati	1	1	mɑɾ		Gujarati 1 mɑɾ	response
97	96	193	don't kill!, he killed	Marathi	1	1	mɑɾ		Marathi 1 mɑɾ	response
98	97	194	fly!, it flew	N-Son-Bal	1	1	ʊɖiɾo, uɖigʌjo		N-Son-Bal 1 ʊɖiɾo, uɖigʌjo	response
98	97	194	fly!, it flew	N-Son-Pat	1	1	uɖidʒɑ, uɖigʌjo		N-Son-Pat 1 uɖidʒɑ, uɖigʌjo	response
98	97	194	fly!, it flew	N-Bal-Br	1	1	ʊɖidʒɑ, ʊɖigojo		N-Bal-Br 1 ʊɖidʒɑ, ʊɖigojo	response
98	97	194	fly!, it flew	N-Jaj-OBC	1	1	uɖ, uɖigʌjo		N-Jaj-OBC 1 uɖ, uɖigʌjo	response
98	97	194	fly!, it flew	N-Bhi-Bhi	1	1	uɖ, uɖidʒɑ		N-Bhi-Bhi 1 uɖ, uɖidʒɑ	response
98	97	194	fly!, it flew	N-Dhar-Bhi	1	1	uɖ, uɖigʌjo		N-Dhar-Bhi 1 uɖ, uɖigʌjo	response
98	97	194	fly!, it flew	N-Khj-Bhi	1	1	uɖ, uɖigojo		N-Khj-Bhi 1 uɖ, uɖigojo	response
98	97	194	fly!, it flew	N-Mah-Bhi	1	1	ʊɖjo, ʊɖɑjo		N-Mah-Bhi 1 ʊɖjo, ʊɖɑjo	response
98	97	194	fly!, it flew	N-Rup-Br	1	1	uɖ, uɖigʌjo		N-Rup-Br 1 uɖ, uɖigʌjo	response
98	97	194	fly!, it flew	N-Khr-Gen	1	1	uɖ, uɖigɔ		N-Khr-Gen 1 uɖ, uɖigɔ	response
98	97	194	fly!, it flew	N-Awl-Bal	1	1	uɖ, uɖjo		N-Awl-Bal 1 uɖ, uɖjo	response
98	97	194	fly!, it flew	N-Sir-OBC	1	1	uɖidʒɑ, uɖigʌjo		N-Sir-OBC 1 uɖidʒɑ, uɖigʌjo	response
98	97	194	fly!, it flew	N-Kup-Dar	1	1	uɖ, uɖigojo		N-Kup-Dar 1 uɖ, uɖigojo	response
