Snapshot_Date,Unit_ID,Parent_Unit_ID,PDF_Page,Printed_Page,Entry_Label,Series,Item_Type,Language,Dialect_Or_Source,Raw_Form,Raw_Gloss,Raw_Status,Raw_Relation,Old_Targets,Resolved_Targets,Final_Status,Final_Language_ID,Final_Parameter_ID,Emitted_Key,Resolution,Agent_Correction,Review,Material_Error,Source,Record_SHA256
2026-08-19,p479:u001:f006,p479:u001,6,479,DBIA S18,DBIA,form,Toda,,mociny,cross-cousin,active,reflex,,,unresolved_target,Toda,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S18]",9f3f87f6e997e22f0b8ef623a57f8b4e3c11ccba90b69c615ec8daf522eb0e14
2026-08-19,p479:u001:f007,p479:u001,6,479,DBIA S18,DBIA,form,Kannada,,"may(i)duna, may(i)da, maydana","connexion, friend or husband; kin relations",active,reflex,,,unresolved_target,Kannada,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S18]",86669e2073177ed057636dc47f4cf669eb0aad60480804cc25490097df030951
2026-08-19,p479:u001:f008,p479:u001,6,479,DBIA S18,DBIA,form,Kodagu,,maccine,younger male cross-cousin,active,reflex,,,unresolved_target,Kodagu,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S18]",cdcd9c3be0a2bebeb43d60729759c610f113da6ba05aeafac155bce6cc0f6f54
2026-08-19,p479:u001:f009,p479:u001,6,479,DBIA S18,DBIA,form,Kodagu,,"maccini, maccinici",younger female cross-cousin,active,reflex,,,unresolved_target,Kodagu,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S18]",373177742671f2cda3cd73313e71a54ddf04624065e6fd5934346a870312f175
2026-08-19,p479:u001:f010,p479:u001,6,479,DBIA S18,DBIA,form,Kodagu,,? mayme,"cross-nephew, son-in-law",queried,reflex,,,excluded_nonaccepted,,,,tentative form retained in source prose without a rank-1 reflex edge,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S18]",302522808926a09126f3622a8b2032d9b1de441a00dd420f019b9df5d55f3398
2026-08-19,p479:u001:f011,p479:u001,6,479,DBIA S18,DBIA,form,Kodagu,,mayma,"cross-niece, daughter-in-law",active,reflex,,,unresolved_target,Kodagu,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S18]",eda1e8717d0d242c1690825d3cfb65c6e35066ecaa1b558a1a1ebade37522f71
2026-08-19,p479:u001:f012,p479:u001,6,479,DBIA S18,DBIA,form,Tulu,,"maitine, maidune",husband's younger brother; kin,active,reflex,,,unresolved_target,Tulu,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S18]",c9bff8782cbb4bf2f76703d790d06b074bab7088796e5bfec6eb54e4c3e49623
2026-08-19,p479:u001:f013,p479:u001,6,479,DBIA S18,DBIA,form,Tulu,,"maitidi, maitedi",sister-in-law; kin,active,reflex,,,unresolved_target,Tulu,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S18]",26e2746bdd84cb4a081f95f60cc64aba62dd6d8e3b57a32d24970cee101e3b93
2026-08-19,p479:u001:f014,p479:u001,6,479,DBIA S18,DBIA,form,Telugu,,mēna,kin relation,active,reflex,,,unresolved_target,Telugu,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S18]",7b06e981df1d967356ce95aa1fed73774c95aed74e193698b8b4a98bb1fe22be
2026-08-19,p479:u001:f015,p479:u001,6,479,DBIA S18,DBIA,form,Naiki,,meonak,cross-cousin,active,reflex,,,unresolved_target,Naiki,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S18]",1f949b57c9475408b3fc0968a813b6948396e9986890fa14e2329c3a9b62bc94
2026-08-19,p479:u001:f016,p479:u001,6,479,DBIA S18,DBIA,form,Naiki,,meoni,female cross-cousin,active,reflex,,,unresolved_target,Naiki,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S18]",75287bc033302389c5be4db65b677fdaf5d8a69c81c28efb520451d19cecc385
2026-08-19,p479:u001:f017,p479:u001,6,479,DBIA S18,DBIA,form,Konda,,mēna'an,father's sister's son,active,reflex,,,unresolved_target,Konda,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S18]",b9f40fb74b7d274377f582df558964dc0e9f676e346e24d7d02291c119f676c6
2026-08-19,p479:u001:f018,p479:u001,6,479,DBIA S18,DBIA,form,Pengo,,mēna tonden,male cross-cousin,active,reflex,,,unresolved_target,Pengo,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S18]",bcfab4e5ab549392d09fad04833b8c0375feb7d29d5a5fd1d1eb3b19e9779f7a
2026-08-19,p479:u001:f019,p479:u001,6,479,DBIA S18,DBIA,form,Kuwi,,mehnatayi,female cross-cousin,active,reflex,,,unresolved_target,Kuwi,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S18]",1d9d77aeb7fde582db0c9cce37a02dd3869f39916fb38a56ddbdb029711a3ba0
2026-08-19,p479:u001:f020,p479:u001,6,479,DBIA S18,DBIA,form,Sanskrit,,maithuna-,copulation; sexual union,comparison_only,comparison_only,,,excluded_nonaccepted,,,,"comparison form retained as prose, not installed as a reflex",,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S18]",814427bf9122538170dcd71dbb43e6c87c03e6ad83c357da7e87f5e68ea71bd1
2026-08-19,p479:u001:f021,p479:u001,6,479,DBIA S18,DBIA,form,Prakrit,,"mehunaya-, mehunia-",kin terms,comparison_only,comparison_only,,,excluded_nonaccepted,,,,"comparison form retained as prose, not installed as a reflex",,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S18]",d3b3c5ef97859d983f3bf7c2227327c99bc83d181864850553e452acf5971b40
2026-08-19,p479:u001:f022,p479:u001,6,479,DBIA S18,DBIA,form,Marathi,,"mehuna, mevna; mehuni, mevni",kin terms,comparison_only,comparison_only,,,excluded_nonaccepted,,,,"comparison form retained as prose, not installed as a reflex",,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S18]",0ce537a137ab8f6317f6927a853b59ba47fbd99cd51aba40f7e01921c5ac7f85
2026-08-19,p479:u002,,6,479,DBIA S19,DBIA,record,,,,,,,,,raw_segment_audited,,,,structured raw segment retained in audit; 0 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 479, entry DBIA S19]",2f65793504ce8cc40df0cbdee76fca8088223dd8eae471ebd7c8654aed76750f
2026-08-19,p479:u002:f001,p479:u002,6,479,DBIA S19,DBIA,form,Konda,,liyo,popcorn,active,reflex,,,unresolved_target,Konda,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S19]",ef3ee21f0875f7dd3bc7660f22dbe85aef6b0834d6e49ccdc9894304e4ff54bd
2026-08-19,p479:u002:f002,p479:u002,6,479,DBIA S19,DBIA,form,Kui,,lia,parched rice,active,reflex,,,unresolved_target,Kui,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S19]",f7c8726e7f013157e0145315da48af8fc4a8ab8f56f6083908e2777d76dcc171
2026-08-19,p479:u002:f003,p479:u002,6,479,DBIA S19,DBIA,form,Kuwi,Su.,leya,same,active,reflex,,,unresolved_target,sunkar,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S19]",e86a1dba72745c13f294d0a6fe60fd0ca6f7ef162788f4444bd418bfe56cd96d
2026-08-19,p479:u003,,6,479,DBIA S20,DBIA,record,,,,,,,,,raw_segment_audited,,,,structured raw segment retained in audit; 0 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 479, entry DBIA S20]",c888c988aada4b78b4385d87eec7b6bc08b26b0a4dfde6a4f83d89afc9a9a52d
2026-08-19,p479:u003:f001,p479:u003,6,479,DBIA S20,DBIA,form,Gondi,Mu. Ma.,badiyal,castrated pig,active,reflex,,,unresolved_target,Gondi,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S20]",05bc20f9ecca5749787ae983306b09a49aeb59894feeb8c988227959e102bb34
2026-08-19,p479:u003:f002,p479:u003,6,479,DBIA S20,DBIA,form,Gondi,Driberg,bandal,boar,active,reflex,,,unresolved_target,Gondi,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S20]",e53d01146e6988c53ee7fec6b8630e7aa0e10d9720437283dcbf00ba6cf6ebd5
2026-08-19,p479:u003:f003,p479:u003,6,479,DBIA S20,DBIA,form,Pengo,,badiya,castrated pig,active,reflex,,,unresolved_target,Pengo,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S20]",466f7aa91106ad0198194d615864e9db273f859cf655f6f25e3bdb568b3bbe44
2026-08-19,p479:u003:f004,p479:u003,6,479,DBIA S20,DBIA,form,Kui,,bade,same; castrated,active,reflex,,,unresolved_target,Kui,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S20]",0104694369644c98fd4e9588bceeacf1466d9b925c8f79ce3485eb6858ed4653
2026-08-19,p479:u004,,6,479,DBIA S21,DBIA,record,,,,,,,,,raw_segment_audited,,,,structured raw segment retained in audit; 0 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 479, entry DBIA S21]",72e80d240d3ad8892e1c08eed1fb172096768a882b5eb5a3293267f912f16284
2026-08-19,p479:u004:f001,p479:u004,6,479,DBIA S21,DBIA,form,Tamil,,"vavi, vapi","tank, reservoir, stepped well",active,reflex,,,unresolved_target,Tamil,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S21]",11b50e9f9062dbf427aa3e6903ce19bc2d079d957d8eb0394692507cbd94f7e9
2026-08-19,p479:u004:f002,p479:u004,6,479,DBIA S21,DBIA,form,Malayalam,,vapi,oblong pond,active,reflex,,,unresolved_target,Malayalam,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S21]",85cac4424ddccee92e8c703a9cd64b9157b770f6bb8593b95b7d06fef257e4e9
2026-08-19,p479:u004:f003,p479:u004,6,479,DBIA S21,DBIA,form,Toda,,po'fy,"well, small tank or pool",active,reflex,,,unresolved_target,Toda,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S21]",dd081ac826260c8053a7b5e54cf47d0dc1332153e5303a28318c3bf38d9ab211
2026-08-19,p479:u004:f004,p479:u004,6,479,DBIA S21,DBIA,form,Kannada,,"vapi, bavi, bami, vayi","reservoir, pool, lake, well",active,reflex,,,unresolved_target,Kannada,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S21]",b7041bb67caf59180def1962ce127c6d9661d9ecedee905fad944c44340be480
2026-08-19,p479:u004:f005,p479:u004,6,479,DBIA S21,DBIA,form,Telugu,,bavi,well,active,reflex,,,unresolved_target,Telugu,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S21]",d1c3e9b6db53ad0f9ba13bd6895c1d500cb354818890b55d38eeff8ae21469f4
2026-08-19,p479:u004:f006,p479:u004,6,479,DBIA S21,DBIA,form,Telugu,,vapi,well with steps,active,reflex,,,unresolved_target,Telugu,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S21]",1c415e3e00365612c9f2a89de8f5ee9b06611271edfbf9b617fcb4f926824fbb
2026-08-19,p479:u004:f007,p479:u004,6,479,DBIA S21,DBIA,form,Gondi,Tr.,wahi,"pit, pool",active,reflex,,,unresolved_target,betul,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S21]",80e8bc37369c2d6aa5cf7fbaf569579c230a50de270beeed3731066da422227e
2026-08-19,p479:u004:f008,p479:u004,6,479,DBIA S21,DBIA,form,Sanskrit,,vāpi-,"pond, tank",comparison_only,comparison_only,,,excluded_nonaccepted,,,,"comparison form retained as prose, not installed as a reflex",,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S21]",3ceebc69d9eb6694ca7c7187df74d228f30bca7c9d5dfaf97c8e25368c8692b6
2026-08-19,p479:u004:f009,p479:u004,6,479,DBIA S21,DBIA,form,Prakrit,,vāvi,pond,comparison_only,comparison_only,,,excluded_nonaccepted,,,,"comparison form retained as prose, not installed as a reflex",,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S21]",07b6a0a2ccd82e4ee20de1d33520819e202ed892e3d51f8cb6a9a6d27286ce4e
