Snapshot_Date,Collation_Date,Unit_ID,Region,Section,Printed_Page,Raw_Form,Raw_Gloss,Raw_Context,Status,Reason,Final_Forms,Final_Gloss,Final_Tags,Etymology,Etymon_Candidates,Parameter_ID,Emitted_Keys,Review,Material_Error,Source,Record_SHA256
2026-08-25,2026-08-25,7-conclusion:q3,prose,7. Conclusion,48,garī,she went,"rm of the 3SG perfective for which the masculine form was generalised (Aleppo garã “(s)he went” vs. Palestinian gara “he went” - garī “she went”). Case marking in Aleppo Domari, beside",skipped,"another scholar's material or another Dom variety, cited for comparison: Palestinian Domari garī",,,,,,,,,,"herin2012domari[p. 48, section 7]",27a41a59f45ab8a12d171d6bf24cf1d704933c3fdf2f0a98d9f01e755d210e89
2026-08-25,2026-08-25,7-conclusion:q4,prose,7. Conclusion,48,ʋa,towards,"lopment makes it difficult to keep the term ‘ablativeʾ to designate the marker - ki . Undocumented so far was the versative marker - ʋa “towards”, used in Aleppo, and in the dialects of",ingested,,ʋa,towards,dialect:as:aleppo:Aleppo,,,,herin2012domari:7-conclusion:q4,,,"herin2012domari[p. 48, section 7]",533a98b373ca5b594471bd66b52a070d8cae876ba0568f5fc55819fa5460e849
2026-08-25,2026-08-25,7-conclusion:q5,prose,7. Conclusion,48,dōm-ə ǧib,the language of the Dōm,"er in Aleppo Domari partially kept its original function of genitive marker (Matras 2002:174). This is apparent in phrases like dōm-ə ǧib “the language of the Dōm ” ( Dōm -OBL language), ḥalab-ə dōm “",skipped,phrase or clause example whose component lexemes are glossed elsewhere,,the language of the Dōm,,,,,,,,"herin2012domari[p. 48, section 7]",5fc8f546f38e1b05f74c9a6c6fbcab5168aa74077cdc5dac98a324f2477ee7ef
2026-08-25,2026-08-25,7-conclusion:q6,prose,7. Conclusion,48,ḥalab-ə dōm,the Dōm of Aleppo,"e marker (Matras 2002:174). This is apparent in phrases like dōm-ə ǧib “the language of the Dōm ” ( Dōm -OBL language), ḥalab-ə dōm “the Dōm of Aleppo” (Aleppo-OBL Dōm ). Also peculiar to A",ingested,,ḥalab-ə; dōm,Aleppo; Dōm,obl dialect:as:aleppo:Aleppo; dialect:as:aleppo:Aleppo,,,,herin2012domari:7-conclusion:q6:w1; herin2012domari:7-conclusion:q6:w2,,,"herin2012domari[p. 48, section 7]",0ce536e0aced2b32a1bd3e973906b11233add3e5ccafd831616b2c86a2ce4305
2026-08-25,2026-08-25,7-conclusion:q7,prose,7. Conclusion,48,xor,heart,ḥalab-ə dōm “the Dōm of Aleppo” (Aleppo-OBL Dōm ). Also peculiar to Aleppo Domari is the ongoing grammaticalisation of the noun xor “heart” from a relational noun expressing locat,ingested,,xor,heart,dialect:as:aleppo:Aleppo,,,,herin2012domari:7-conclusion:q7,,,"herin2012domari[p. 48, section 7]",480345d982363ad012498cede607c2580b2df44982f84d7b6bbc8cb3c06016af
2026-08-25,2026-08-25,7-conclusion:q8,prose,7. Conclusion,48,z-,from,"erned. None of the core prepositions of Arabic made their way into the grammar of the language, and only the core Iranian preposition z - “from” was replicated. This preposition appear",ingested,,z-,from,dialect:as:aleppo:Aleppo,,,,herin2012domari:7-conclusion:q8,,,"herin2012domari[p. 48, section 7]",e5582f67f59664255b1d6697c1438e0060a950c1163c80000941b3fce0bd0922
2026-08-25,2026-08-25,ex44:w1,example,7. Conclusion,49,čāġ-ən,child-ACC.PL,example (44) word 1,ingested,,čāġ-ən,child,acc pl dialect:as:aleppo:Aleppo,,,,herin2012domari:ex44:w1,,,"herin2012domari[p. 49, example (44) word 1]",30c2d436e5473ee491f030f02056f918aa5ccf1b6a6ddfd0f630a21bf8cae55d
2026-08-25,2026-08-25,ex44:w2,example,7. Conclusion,49,har,each,example (44) word 2,ingested,,har,each,dialect:as:aleppo:Aleppo,,,,herin2012domari:ex44:w2,,,"herin2012domari[p. 49, example (44) word 2]",a9ab1b91edf2fab2b21085b2c0df861955450ef1cfcc94de7f18380fd88ff113
2026-08-25,2026-08-25,ex44:w3,example,7. Conclusion,49,dīs,day,example (44) word 3,ingested,,dīs,day,dialect:as:aleppo:Aleppo,,,,herin2012domari:ex44:w3,,,"herin2012domari[p. 49, example (44) word 3]",8f8098153545495d916c97ce9fd5d2f08663058663d5e2d9e98dae82d5444f21
2026-08-25,2026-08-25,ex44:w4,example,7. Conclusion,49,səknāre,teach.IMPFV.3SG,example (44) word 4,ingested,,səknāre,teach,ipfv 3sg verb dialect:as:aleppo:Aleppo,,,,herin2012domari:ex44:w4,,,"herin2012domari[p. 49, example (44) word 4]",e6f332f9eab8486c5cade2aeb535fde1d0d1bbcee0998adc8f4e1879bb79ae3c
2026-08-25,2026-08-25,ex44:w5,example,7. Conclusion,49,ḥarf-ā,letter-INDEF,example (44) word 5,ingested,,ḥarf-ā,letter,indef dialect:as:aleppo:Aleppo,,,,herin2012domari:ex44:w5,,,"herin2012domari[p. 49, example (44) word 5]",45a25be901cdc273300998b5394e0369b1054fbdc117c1194796366b2e395230
2026-08-25,2026-08-25,ex44:w6,example,7. Conclusion,49,ustāz,teacher,example (44) word 6,ingested,,ustāz,teacher,dialect:as:aleppo:Aleppo,,,,herin2012domari:ex44:w6,,,"herin2012domari[p. 49, example (44) word 6]",86199ba4a023107d95d5f2caff9501034ffa2fc1a4ebf466c1e46f6d3865f50e
2026-08-25,2026-08-25,ex44:translation,translation,7. Conclusion,49,,"Every day, the teacher teaches a new letter to the kids",free translation of example (44),skipped,free translation of a numbered example,,,,,,,,,,"herin2012domari[p. 49, example (44) free translation]",89407683156daface3bbfd0fff6a90cc1e1d0a7a2f9617728c3b2f249119c9e4
2026-08-25,2026-08-25,7-conclusion:q9,prose,7. Conclusion,49,,ninety,"orrowings are concerned, the numerals are inherited or borrowed from Kurdish. The only Arabic element that surfaces is in the expression of “ninety”: ṣadd illa dazz , literally “hundred",skipped,"quoted English prose or a title, not a glossed Domari citation",,,,,,,,,,"herin2012domari[p. 49, section 7]",cf76130543e9ef424d859fd630fa2d2fc27a820e6a16f36ccdb496ed5b46e611
2026-08-25,2026-08-25,7-conclusion:q10,prose,7. Conclusion,49,,hundred (Kurdish) except (Arabic) ten (inherited),"re inherited or borrowed from Kurdish. The only Arabic element that surfaces is in the expression of “ninety”: ṣadd illa dazz , literally “hundred (Kurdish) except (Arabic) ten (inherited)”. Amongst the modal verbs and auxiliary",skipped,"quoted English prose or a title, not a glossed Domari citation",,,,,,,,,,"herin2012domari[p. 49, section 7]",fd4eaaea9eb49fe1089d551b0fec90ffded5bbc64ad8de3965100bc736ee373e
2026-08-25,2026-08-25,7-conclusion:q11,prose,7. Conclusion,49,lāzim,must,"ety”: ṣadd illa dazz , literally “hundred (Kurdish) except (Arabic) ten (inherited)”. Amongst the modal verbs and auxiliary, only lāzim “must” was borrowed from Arabic. Arabic inflec",ingested,,lāzim,must,dialect:as:aleppo:Aleppo,,,,herin2012domari:7-conclusion:q11,,,"herin2012domari[p. 49, section 7]",b2c88714d4523a240edc8056f00eac6380fa5c97d8c92f75f61f0ee0cd37c6af
2026-08-25,2026-08-25,7-conclusion:q12,prose,7. Conclusion,49,šī,"and, also","parative and superlative initially draw on Kurdish and Turkish, and only marginally on Arabic. Focus particles do not draw on Arabic ( šī “and, also”, gēna “also”), neither do indefinites",ingested,,šī,"and, also",dialect:as:aleppo:Aleppo,,,,herin2012domari:7-conclusion:q12,,,"herin2012domari[p. 49, section 7]",aee48c0834c046a0346a4af658639b95ed327af62fa2c8c4975ace774cf98b97
2026-08-25,2026-08-25,7-conclusion:q13,prose,7. Conclusion,49,gēna,also,"tive initially draw on Kurdish and Turkish, and only marginally on Arabic. Focus particles do not draw on Arabic ( šī “and, also”, gēna “also”), neither do indefinites. Categories la",ingested,,gēna,also,dialect:as:aleppo:Aleppo,,,,herin2012domari:7-conclusion:q13,,,"herin2012domari[p. 49, section 7]",59eecfd7e0365baf3684bf1716c08df64fe78792790ac81a2220adb749ffa54f
2026-08-25,2026-08-25,7-conclusion:q14,prose,7. Conclusion,49,baʿdēn,afterwards,"tegories largely replicated from Arabic are conjunctions, the complementiser inno , the relativiser illi , discourse markers ( baʿdēn “afterwards”, yaʿni “that is to say” awwal ši “f",ingested,,baʿdēn,afterwards,dialect:as:aleppo:Aleppo,,,,herin2012domari:7-conclusion:q14,,,"herin2012domari[p. 49, section 7]",d6526d86e08771c7f298303ac9d7edc3722e6b70f549b673e40a864b52e4e45a
2026-08-25,2026-08-25,7-conclusion:q15,prose,7. Conclusion,49,yaʿni,that is to say,"cated from Arabic are conjunctions, the complementiser inno , the relativiser illi , discourse markers ( baʿdēn “afterwards”, yaʿni “that is to say” awwal ši “first of all”, xalaṣ “tha",ingested,,yaʿni,that is to say,dialect:as:aleppo:Aleppo,,,,herin2012domari:7-conclusion:q15,,,"herin2012domari[p. 49, section 7]",4a87180238d3c83afff2f26fe0e346a0993ca334c904ea53004ca0358ebeae36
2026-08-25,2026-08-25,7-conclusion:q16,prose,7. Conclusion,49,awwal ši,first of all,"ctions, the complementiser inno , the relativiser illi , discourse markers ( baʿdēn “afterwards”, yaʿni “that is to say” awwal ši “first of all”, xalaṣ “thatʾs it”) while phasal adve",ingested,,awwal ši,first of all,multiword-expression dialect:as:aleppo:Aleppo,,,,herin2012domari:7-conclusion:q16,,,"herin2012domari[p. 49, section 7]",963c5cb0372dcbfd2708ec0538f55bce1d57f9fd78552fd0b7ce6ef67a215a68
2026-08-25,2026-08-25,7-conclusion:q17,prose,7. Conclusion,49,xalaṣ,thatʾs it,"er inno , the relativiser illi , discourse markers ( baʿdēn “afterwards”, yaʿni “that is to say” awwal ši “first of all”, xalaṣ “thatʾs it”) while phasal adverbs are not Arabic (",ingested,,xalaṣ,that’s it,dialect:as:aleppo:Aleppo,,,,herin2012domari:7-conclusion:q17,,,"herin2012domari[p. 49, section 7]",8b1edbe495a9956ef44ccf74b3ea7d4ffede0d1cdd6c0c89afd43fc1a99f7c3d
2026-08-25,2026-08-25,7-conclusion:q18,prose,7. Conclusion,49,nə-mānde,no more,"ēn “afterwards”, yaʿni “that is to say” awwal ši “first of all”, xalaṣ “thatʾs it”) while phasal adverbs are not Arabic ( nə-mānde “no more”, hazzi “yet”, although Arabic lissa",ingested,,nə-mānde,no more,dialect:as:aleppo:Aleppo,,,,herin2012domari:7-conclusion:q18,,,"herin2012domari[p. 49, section 7]",4cff57d1ac3f176747b41e12619eaec66baa87ffff168e55791df25c2d53901a
2026-08-25,2026-08-25,7-conclusion:q19,prose,7. Conclusion,49,hazzi,yet,"yaʿni “that is to say” awwal ši “first of all”, xalaṣ “thatʾs it”) while phasal adverbs are not Arabic ( nə-mānde “no more”, hazzi “yet”, although Arabic lissa “still, yet” w",ingested,,hazzi,yet,dialect:as:aleppo:Aleppo,,,,herin2012domari:7-conclusion:q19,,,"herin2012domari[p. 49, section 7]",42f3deed58fbb3d4ca9232c286536ea7f0ae6d7902a437adbc2c351b21fc9552
2026-08-25,2026-08-25,7-conclusion:q20,prose,7. Conclusion,49,lissa,"still, yet","ši “first of all”, xalaṣ “thatʾs it”) while phasal adverbs are not Arabic ( nə-mānde “no more”, hazzi “yet”, although Arabic lissa “still, yet” was recorded). The syntactic typology r",skipped,"donor or etymon form cited in another language, not a Domari attestation",,,,,,,,,,"herin2012domari[p. 49, section 7]",ee44ddd11c46d6217f8850886de2deb4da502b0b23fd92d5226caeeb4e531bb9
2026-08-25,2026-08-25,fn2:q1,prose,Footnote 2,1,,"it should be pointed out that the present-day ḍoms do not represent a single caste or a homogenous group. In fact, the modern reflexes of the word ḍomba- seem rather to be cover terms for a number of castes which may share certain features, such as being ""low caste"" and having a similar socio-cultural and economic profile. However, various ḍom groups in different parts of India may not share a common origin","See Beníšek 2009 for an historical account of the term ḍom/ḍomba- in India. According to him, “it should be pointed out that the present-day ḍoms do not represent a single caste or a homogenous group. In fact, the modern reflexes of the word ḍomba- seem rather to be cover terms for a number of castes which may share certain features, such as being ""low caste"" and having a similar socio-cultural and economic profile. However, various ḍom groups in different parts of India may not share a common origin.” ( Beníšek 2009:349)",skipped,"quoted English prose or a title, not a glossed Domari citation",,,,,,,,,,"herin2012domari[p. 1, footnote 2]",7028766d94ba99667d49a07f62d67d4effeef1b3fc98c7084993b2ad6cacf92d
2026-08-25,2026-08-25,fn4:q1,prose,Footnote 4,1,,"The linguistic affinity between Romani and Domari (and, as far as documented, Lomavren) might therefore be accounted for in terms of their shared ancient origin and subsequent similar social and geographical history, rather than as a token of continuous genetic ties in the form of a linguistic sub-branch within the Indo-Aryan languages","Matras sums up the situation saying that “The linguistic affinity between Romani and Domari (and, as far as documented, Lomavren) might therefore be accounted for in terms of their shared ancient origin and subsequent similar social and geographical history, rather than as a token of continuous genetic ties in the form of a linguistic sub-branch within the Indo-Aryan languages.” (Matras 2002:48)",skipped,"quoted English prose or a title, not a glossed Domari citation",,,,,,,,,,"herin2012domari[p. 1, footnote 4]",fcfcafefe725cd6b83a5d585d95b812750ed020ce98030ffb3cd410f8607a9f2
2026-08-25,2026-08-25,fn6:q1,prose,Footnote 6,2,,Quarnaqut [sic!],"nd Shia), Abtal, Alban, Akrad and Kaoli. He reports that the Turkmens and the Abtal speak Turkish, the Akrad speak Kurdish, the Alban speak “Quarnaqut [sic!]” (hypercorrection for Albanian, ʾarnaʾu",skipped,"another scholar's material from a different Dom variety, cited for comparison",,,,,,,,,,"herin2012domari[p. 2, footnote 6]",112aa3e03e98b57ac3352dbc32ddb77e823f9879d424b058d7d1cb4f718e7f67
2026-08-25,2026-08-25,fn6:q2,prose,Footnote 6,2,,Domané,"rection for Albanian, ʾarnaʾut , Jérôme Lentin, p.c.) and the Kaoli speak a Persian dialect. As for the language of the Dōm , he writes “Domané”, a term I never came across. While the",skipped,"another scholar's material from a different Dom variety, cited for comparison",,,,,,,,,,"herin2012domari[p. 2, footnote 6]",288e15382811cbc949c264f824a9ca596728dfbd0ab86176afa24c5c22470a74
2026-08-25,2026-08-25,fn11:q1,prose,Footnote 11,3,gangstervari,gangsterlike,Göksel & Kerslake (2005:62) provides only two examples: gangstervari “gangsterlike” and Amerikanvari “American-like”,skipped,"another scholar's material from a different Dom variety, cited for comparison",,,,,,,,,,"herin2012domari[p. 3, footnote 11]",edd9ea6939b8f81bd607811c8db1f51a1090377e77d6bf477d3d188de1b3b909
2026-08-25,2026-08-25,fn11:q2,prose,Footnote 11,3,Amerikanvari,American-like,Göksel & Kerslake (2005:62) provides only two examples: gangstervari “gangsterlike” and Amerikanvari “American-like”,skipped,"another scholar's material from a different Dom variety, cited for comparison",,,,,,,,,,"herin2012domari[p. 3, footnote 11]",fd8a3debbcd67e2fd98ceb3fb7b62f622ecf70aeb31febccd217110bc7c57a66
2026-08-25,2026-08-25,fn12:q1,prose,Footnote 12,4,,boy,"Amongst the lexical items from Pott I couldnʾt find traces of in Palestinian Domari, one finds chaghâ “boy” (Aleppo čāġã ) or îch “foot” (Alepp",skipped,"another scholar's material from a different Dom variety, cited for comparison",,,,,,,,,,"herin2012domari[p. 4, footnote 12]",dff411ebf8c3e7b7388055760613d58d8be278ca1ae31e92da76db9103b28e8c
2026-08-25,2026-08-25,fn12:q2,prose,Footnote 12,4,îch,foot,"Amongst the lexical items from Pott I couldnʾt find traces of in Palestinian Domari, one finds chaghâ “boy” (Aleppo čāġã ) or îch “foot” (Aleppo qīč ). This last item is inte",skipped,"another scholar's material from a different Dom variety, cited for comparison",,,,,,,,,,"herin2012domari[p. 4, footnote 12]",dd4c107885900666dca56b1243dc2b2ddede6716ab47de50646dbdd0d09873f0
2026-08-25,2026-08-25,fn12:q3,prose,Footnote 12,4,qāyīš,food,"urban Arabic dialects of the Levant and cross-linguistically, that is the passage from uvular [ q ] to laryngeal [ ʔ ]: Aleppo qāyīš “food” vs Beirut ʾāyīš . As far as grammatic",skipped,"another scholar's material from a different Dom variety, cited for comparison",,,,,,,,,,"herin2012domari[p. 4, footnote 12]",f03cafcc7fd4c9ada0b592f5cb3e836fb31adf7e718f91ecef60303647d9d92f
2026-08-25,2026-08-25,fn12:q4,prose,Footnote 12,4,ṣâ,all,"uvular [ q ] to laryngeal [ ʔ ]: Aleppo qāyīš “food” vs Beirut ʾāyīš . As far as grammaticall material is concerned, one reads ṣâ “all” (Aleppo sã ), amin “we” (Aleppo amīn",skipped,"another scholar's material from a different Dom variety, cited for comparison",,,,,,,,,,"herin2012domari[p. 4, footnote 12]",ba06770ec4cd8757e1ea4f9c00536b9b402720df5f6dab46ecdeb56cfc4757b7
2026-08-25,2026-08-25,fn12:q5,prose,Footnote 12,4,,we,"[ ʔ ]: Aleppo qāyīš “food” vs Beirut ʾāyīš . As far as grammaticall material is concerned, one reads ṣâ “all” (Aleppo sã ), amin “we” (Aleppo amīn ), atmin “you PL.” (Al",skipped,"another scholar's material from a different Dom variety, cited for comparison",,,,,,,,,,"herin2012domari[p. 4, footnote 12]",10941f4d078eb91eef924d9ec9847a643301372d53eb69a89bc961fe6beb5764
2026-08-25,2026-08-25,fn12:q6,prose,Footnote 12,4,atmin,you PL,"vs Beirut ʾāyīš . As far as grammaticall material is concerned, one reads ṣâ “all” (Aleppo sã ), amin “we” (Aleppo amīn ), atmin “you PL.” (Aleppo tmīn ). This is also striking",skipped,"another scholar's material from a different Dom variety, cited for comparison",,,,,,,,,,"herin2012domari[p. 4, footnote 12]",f974dbcf6b3c69a4c9afd6d5ea8bbb7df90a2a1b041e4d6d6827f40a1bb4497d
2026-08-25,2026-08-25,fn12:q7,prose,Footnote 12,4,,what,"ṣâ “all” (Aleppo sã ), amin “we” (Aleppo amīn ), atmin “you PL.” (Aleppo tmīn ). This is also striking with interrogatives: keki “what” (Aleppo kakki “which”), kû “who” (Ale",skipped,"another scholar's material from a different Dom variety, cited for comparison",,,,,,,,,,"herin2012domari[p. 4, footnote 12]",4d37429c1fed48f531f73b9a263f16821d3214ed484499db9fff2511084cf2c8
2026-08-25,2026-08-25,fn12:q8,prose,Footnote 12,4,kakki,which,"), amin “we” (Aleppo amīn ), atmin “you PL.” (Aleppo tmīn ). This is also striking with interrogatives: keki “what” (Aleppo kakki “which”), kû “who” (Aleppo kō ), keita “whe",skipped,"another scholar's material from a different Dom variety, cited for comparison",,,,,,,,,,"herin2012domari[p. 4, footnote 12]",d422349691d4ff2fc8a80f344dc468d6c0700cb05597b7c68f3cfad5a95277b2
2026-08-25,2026-08-25,fn12:q9,prose,Footnote 12,4,,who,"” (Aleppo amīn ), atmin “you PL.” (Aleppo tmīn ). This is also striking with interrogatives: keki “what” (Aleppo kakki “which”), kû “who” (Aleppo kō ), keita “where” (Aleppo",skipped,"another scholar's material from a different Dom variety, cited for comparison",,,,,,,,,,"herin2012domari[p. 4, footnote 12]",5ed92e0f0619f11572390035d39fcd8ce2ef0d7d2d38b03a1286cfdad98e38c2
2026-08-25,2026-08-25,fn12:q10,prose,Footnote 12,4,keita,where,"ou PL.” (Aleppo tmīn ). This is also striking with interrogatives: keki “what” (Aleppo kakki “which”), kû “who” (Aleppo kō ), keita “where” (Aleppo kēta ), ksei “why” (Aleppo",skipped,"another scholar's material from a different Dom variety, cited for comparison",,,,,,,,,,"herin2012domari[p. 4, footnote 12]",f3e15c97b0e3f73e025ca1362620fbe866f973bd79aec5c6450fd6ecc53d4994
2026-08-25,2026-08-25,fn12:q11,prose,Footnote 12,4,ksei,why,"also striking with interrogatives: keki “what” (Aleppo kakki “which”), kû “who” (Aleppo kō ), keita “where” (Aleppo kēta ), ksei “why” (Aleppo ksē ). The same goes for the",skipped,"another scholar's material from a different Dom variety, cited for comparison",,,,,,,,,,"herin2012domari[p. 4, footnote 12]",4059338ffac45090c506ab6be55b0bb462e3719074284aeaf04378ac9d2c3645
2026-08-25,2026-08-25,fn12:q12,prose,Footnote 12,4,keita stûra,where were you,"keita “where” (Aleppo kēta ), ksei “why” (Aleppo ksē ). The same goes for the copula and the imperfect marker -a : keita stûra “where were you” (Aleppo kēta štōrā(ši) )",skipped,"another scholar's material from a different Dom variety, cited for comparison",,,,,,,,,,"herin2012domari[p. 4, footnote 12]",89edbe95ad622692f37330b3003a6eb7025b0d3017f39b9ac7b3eb01a3d4c33c
