Item	PDF_Page	Printed_Page	Column	Header_OCR	Site	Role	Site_OCR	Raw_OCR	Raw_OCR_Primary	Raw_OCR_Secondary	Raw_OCR_Latin	OCR_Pass	Blank	Alignment_Note	Transcription	Review	Uncertainty
185	40	33	2	"FUN 4 K""aO f Kaja ! K""™ aga | 185. Deimnk! 7 (Be) drank."	HRT	target	IIRT	1 pile	1 pile	1 pile	1 pile	tesseract_psm6	0	token=IIRT;edit=2;score=2.00		pending	
185	40	33	2	"FUN 4 K""aO f Kaja ! K""™ aga | 185. Deimnk! 7 (Be) drank."	HJN	target	HJN	1 pile /piljo (F. Com.)	1 pile /piljo (F. Com.)	1 pile Ipiljo (F., Com.)	1 pile /piljo (F. Com.)	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
185	40	33	2	"FUN 4 K""aO f Kaja ! K""™ aga | 185. Deimnk! 7 (Be) drank."	HFT	target	HFT	1 pilo	1 pilo	1 pilo	1 pilo	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
185	40	33	2	"FUN 4 K""aO f Kaja ! K""™ aga | 185. Deimnk! 7 (Be) drank."	HNG	target	HNG	1 pile r) BPL 1 pi	1 pile r) BPL 1 pi	1 pile ir) BPL 1 pi	1 pile r) BPL 1 pi	tesseract_psm6	0	token=HNG;edit=0;score=0.00;continued OCR line		pending	
185	40	33	2	"FUN 4 K""aO f Kaja ! K""™ aga | 185. Deimnk! 7 (Be) drank."	BPL	comparison						tesseract_psm6	1	site label absent from OCR		audit-only comparison	
185	40	33	2	"FUN 4 K""aO f Kaja ! K""™ aga | 185. Deimnk! 7 (Be) drank."	HTR	target	HTR	1 pile / piljo	1 pile / piljo	1 pile / piljo	1 pile }? piljo	tesseract_psm6	0	token=HTR;edit=0;score=0.55		pending	
185	40	33	2	"FUN 4 K""aO f Kaja ! K""™ aga | 185. Deimnk! 7 (Be) drank."	HLH	target	HLH	1 pi / pilja	1 pi / pilja	1 pi / pilja	4 pi ? pilja	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
185	40	33	2	"FUN 4 K""aO f Kaja ! K""™ aga | 185. Deimnk! 7 (Be) drank."	PBG	comparison						tesseract_psm6	1	site label absent from OCR		audit-only comparison	
185	40	33	2	"FUN 4 K""aO f Kaja ! K""™ aga | 185. Deimnk! 7 (Be) drank."	HIN	comparison						tesseract_psm6	1	site label absent from OCR		audit-only comparison	
185	40	33	2	"FUN 4 K""aO f Kaja ! K""™ aga | 185. Deimnk! 7 (Be) drank."	PUN	comparison						tesseract_psm6	1	site label absent from OCR		audit-only comparison	
186	40	33	3	""" FUN & VAQO & WAYS a | 106. (Ike) was thiruty."	HRT	target	HRT	1 tisaja ta	1 tisaja ta	1 tisaja ta	i ķkisaja ta	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
186	40	33	3	""" FUN & VAQO & WAYS a | 106. (Ike) was thiruty."	HJN	target	HJN	1 tisaja ta / kis	1 tisaja ta / kis	1 tisaja ta / kis	1 tisaja ka / tts	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
186	40	33	3	""" FUN & VAQO & WAYS a | 106. (Ike) was thiruty."	HFT	target	HFT	1 bo tis-o ho	1 bo tis-o ho	1 bo tis-o ho	1 bo ġis-o ho	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
186	40	33	3	""" FUN & VAQO & WAYS a | 106. (Ike) was thiruty."	HNG	target	ING	1 tis (thirst) /2	1 tis (thirst) /2	1 tis (thirst) /2	1 tis (thirst) /2	tesseract_psm6	0	token=ING;edit=1;score=1.00		pending	
186	40	33	3	""" FUN & VAQO & WAYS a | 106. (Ike) was thiruty."	BPL	comparison	BPL	2 pjasa tha	2 pjasa tha	2 pjasa tha	2 pjasa ¢ģħa	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
186	40	33	3	""" FUN & VAQO & WAYS a | 106. (Ike) was thiruty."	HTR	target	HTR	1 ptsaja ta / koski	1 ptsaja ta / koski	1 ptsaja ta / koski	1 ptsaja ta I koski	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
186	40	33	3	""" FUN & VAQO & WAYS a | 106. (Ike) was thiruty."	HLH	target	HLH	1 tusaja tha 1/2 prisaja	1 tusaja tha 1/2 prisaja	1 tusaja tha 1/2 prisaja	1 țisaja tħa /2 pisaja	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
186	40	33	3	""" FUN & VAQO & WAYS a | 106. (Ike) was thiruty."	PBG	comparison						tesseract_psm6	1	site label absent from OCR		audit-only comparison	
186	40	33	3	""" FUN & VAQO & WAYS a | 106. (Ike) was thiruty."	HIN	comparison						tesseract_psm6	1	site label absent from OCR		audit-only comparison	
186	40	33	3	""" FUN & VAQO & WAYS a | 106. (Ike) was thiruty."	PUN	comparison						tesseract_psm6	1	site label absent from OCR		audit-only comparison	
187	40	33	1	PBG 1 btukhatha	HRT	target						tesseract_psm6	1	site label absent from OCR		pending	
187	40	33	1	PBG 1 btukhatha	HJN	target	HIN	1 b'uk*a tha 7 beukh PUN 1 pok*a si / pok* (hunger}	1 b'uk*a tha 7 beukh PUN 1 pok*a si / pok* (hunger}	1 b'uk*a tha 7 beukh PUN 1 pok*a si / pok* (hunger} “4 sodza	1 btħukbha tha ? bħukh PUN 1 pokra si ? pokhħ (hunger)	tesseract_psm6	0	token=HIN;edit=1;score=1.55;continued OCR line		pending	
187	40	33	1	PBG 1 btukhatha	HFT	target	HRT	1 sodza	1 sodza	1 sodzga / sodgao (F. Com.	1 sodza	tesseract_psm6	0	token=HRT;edit=1;score=1.00		pending	
187	40	33	1	PBG 1 btukhatha	HNG	target	HJN	1 sodza / sodgao (F. Com. HFT 1 so dzja HNG 1 so dga	1 sodza / sodgao (F. Com. HFT 1 so dzja HNG 1 so dga	1 so dzja HNG 1 so dga	1 sodza I sodzao (F. Com. HFT 1 so dz3ja HNG 1 so dga	tesseract_psm6	0	token=HJN;edit=2;score=2.00;continued OCR line;continued OCR line		pending	
187	40	33	1	PBG 1 btukhatha	BPL	comparison	BPL	1 so d3a	1 so d3a	1 so d3a	1 so dza	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
187	40	33	1	PBG 1 btukhatha	HTR	target	HTR	i so dza	i so dza	i so dza	1 so d3a	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
187	40	33	1	PBG 1 btukhatha	HLH	target	HLH	1 so dza	1 so dza	1 so dza	ł so d3a	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
187	40	33	1	PBG 1 btukhatha	PBG	comparison	PBG	"1 sutidza"""	"1 sutidza"""	"1 sutidza"""	1 sutidza”	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
187	40	33	1	PBG 1 btukhatha	HIN	comparison						tesseract_psm6	1	site label absent from OCR		audit-only comparison	
187	40	33	1	PBG 1 btukhatha	PUN	comparison						tesseract_psm6	1	site label absent from OCR		audit-only comparison	
188	40	33	2	PBG 1 pi	HRT	target					1 paq rah	tesseract_psm6	1	site label absent from OCR		pending	
188	40	33	2	PBG 1 pi	HJN	target	HIN	1 pljo / pija 7? pi (M) ‘) PUN 1 pijo / pija	1 pljo / pija 7? pi (M) ‘) PUN 1 pijo / pija	1 pljo / pija 7? pi (M) PUN 1 pijo / pija	2 let dza	tesseract_psm6	0	token=HIN;edit=1;score=1.55;continued OCR line		pending	
188	40	33	2	PBG 1 pi	HFT	target	URT	1 pad rah	1 pad rah	2 pad rah	2 lif dza	tesseract_psm6	0	token=URT;edit=2;score=2.00		pending	
188	40	33	2	PBG 1 pi	HNG	target	HJN	2 let dza HIT 2 ley da HNG 1 pad da	2 let dza HIT 2 ley da HNG 1 pad da	2 let dza HIT 2 ley da HNG 1 pad da	1 paq džä	tesseract_psm6	0	token=HJN;edit=2;score=2.00;continued OCR line;continued OCR line		pending	
188	40	33	2	PBG 1 pi	BPL	comparison	BPL	2 le{ dza	2 le{ dza	2 let d3a	2 let dza	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
188	40	33	2	PBG 1 pi	HTR	target	HTR	2 let d3za	2 let d3za	2 let d3za	2 let dza	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
188	40	33	2	PBG 1 pi	HLH	target	HLIL	2 let dza	2 let dza	2 let dza	2 let dza	tesseract_psm6	0	token=HLIL;edit=2;score=2.00		pending	
188	40	33	2	PBG 1 pi	PBG	comparison	PBG					tesseract_psm6	1	token=PBG;edit=0;score=0.00		audit-only comparison	
188	40	33	2	PBG 1 pi	HIN	comparison						tesseract_psm6	1	site label absent from OCR		audit-only comparison	
188	40	33	2	PBG 1 pi	PUN	comparison						tesseract_psm6	1	site label absent from OCR		audit-only comparison	
189	40	33	3	PBG 1 tija'tra	HRT	target						tesseract_psm6	1	site label absent from OCR		pending	
189	40	33	3	PBG 1 tija'tra	HJN	target	HIN	2 pijasa ta PUN 3 tjaja si wn. 189. Sit! 7 (He)sat.	2 pijasa ta PUN 3 tjaja si wn. 189. Sit! 7 (He)sat.	2 pijasa ta PUN 3 tjaja si wn. 189. Sit! 7 (He)sat.	2 pijasa tħřa PUN 3 tjaja si ťwwm. 189. Sit! 7 (Ho)sat.	tesseract_psm6	0	token=HIN;edit=1;score=1.55;continued OCR line;continued OCR line		pending	
189	40	33	3	PBG 1 tija'tra	HFT	target	HRT	"1 bet"" dsza"	"1 bet"" dsza"	"1 bet"" dsa"	1 bet» dza	tesseract_psm6	0	token=HRT;edit=1;score=1.00		pending	
189	40	33	3	PBG 1 tija'tra	HNG	target	HJN	"1 bet"" dza HET 1 bet* dsa ING 1 bat t® dya"	"1 bet"" dza HET 1 bet* dsa ING 1 bat t® dya"	"1 bet"" dza HET 1 bet* dsa ING 1 bat t® dya"	1 bet™* dza HFT 1 bet” dga ING 1 ba't” dza	tesseract_psm6	0	token=HJN;edit=2;score=2.00;continued OCR line;continued OCR line		pending	
189	40	33	3	PBG 1 tija'tra	BPL	comparison	BPL	1 bet® d3za	1 bet® d3za	1 bet® d3za	1 bett d3a	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
189	40	33	3	PBG 1 tija'tra	HTR	target	HTR	1 ba't* dza Ht 1 bet dsa	1 ba't* dza Ht 1 bet dsa	1 ba't* dza Ht 1 bet dsa	1 ba't dza	tesseract_psm6	0	token=HTR;edit=0;score=0.00;continued OCR line		pending	
189	40	33	3	PBG 1 tija'tra	HLH	target					1 bet dxa	tesseract_psm6	1	site label absent from OCR		pending	
189	40	33	3	PBG 1 tija'tra	PBG	comparison	PBG	1 betdzav	1 betdzav	1 betdzav	"1 bețtdza"""	tesseract_psm6	0	token=PBG;edit=0;score=0.55		audit-only comparison	
189	40	33	3	PBG 1 tija'tra	HIN	comparison						tesseract_psm6	1	site label absent from OCR		audit-only comparison	
189	40	33	3	PBG 1 tija'tra	PUN	comparison						tesseract_psm6	1	site label absent from OCR		audit-only comparison	
190	40	33	1		HRT	target						tesseract_psm6	1	site label absent from OCR		pending	
190	40	33	1		HJN	target	HIN	1 so dzau [soja PUN 1 s3 dzao	1 so dzau [soja PUN 1 s3 dzao	1 so dzau [soja PUN 1 s3 dzao	1 so d3au [soja PUN 1 sõ d3ao	tesseract_psm6	0	token=HIN;edit=1;score=1.55;continued OCR line		pending	
190	40	33	1		HFT	target	HRT	1 de de	1 de de	1 de de	1 de ge	tesseract_psm6	0	token=HRT;edit=1;score=1.00		pending	
190	40	33	1		HNG	target	HJN	1 ded-e HFT 1 dede HNG 1 dgede	1 ded-e HFT 1 dede HNG 1 dgede	1 ded-e HFT 1 dede HNG 1 dgede	i qded-e HFT 1 dede HNG 1 gege	tesseract_psm6	0	token=HJN;edit=2;score=2.00;continued OCR line;continued OCR line		pending	
190	40	33	1		BPL	comparison	BPL	1 qi dso	1 qi dso	1 qi dso	1 di d0	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
190	40	33	1		HTR	target	HTR	1 ge ge	1 ge ge	1 ge ge	1 de ge	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
190	40	33	1		HLH	target	HLH	1 de	1 de	1 ge	1 ge	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
190	40	33	1		PBG	comparison	PBG	1 dede	1 dede	1 dede	1 dode	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
190	40	33	1		HIN	comparison	HIN	1 do / dedo / dia gpeeat @ <—-bert nr ff wt 8a	1 do / dedo / dia gpeeat @ <—-bert nr ff wt 8a	1 do / dedo / dia gpeeat @ <—-bert nr ff wt 8a	1 do / dedo l dia EYE TVERR U pe D M P N	tesseract_psm6	0	token=HIN;edit=0;score=0.00;continued OCR line		audit-only comparison	
190	40	33	1		PUN	comparison						tesseract_psm6	1	site label absent from OCR		audit-only comparison	
191	40	33	2		HRT	target						tesseract_psm6	1	site label absent from OCR		pending	
191	40	33	2		HJN	target	HIN	2 leto / let dgau ? leta PUN 3 lamepedzao / lamepea ho	2 leto / let dgau ? leta PUN 3 lamepedzao / lamepea ho	2 leto / let dgau ? leta PUN 3 lamepedzao / lamepea ho	2 lețfo / let d3zau / leta PUN 3 lameped3ao }? lamepea ho.	tesseract_psm6	0	token=HIN;edit=1;score=1.55;continued OCR line		pending	
191	40	33	2		HFT	target	HRT	1 dgaly gyja	1 dgaly gyja	1 dgaly gyja	1 dšaļ*® gja	tesseract_psm6	0	token=HRT;edit=1;score=1.00		pending	
191	40	33	2		HNG	target	HJN	1 dgalgaja (2 phukgja HFT 1 bal? gjo HNG 1 dzsla gaja	1 dgalgaja (2 phukgja HFT 1 bal? gjo HNG 1 dzsla gaja	1 dgalgaja (2 phukgja HFT 1 bal? gjo HNG 1 dzsla gaja	1 džaļgaja {2 přukgja HFT 1 baļ>° gjo HNG 1 dz4ļə gaja	tesseract_psm6	0	token=HJN;edit=2;score=2.00;continued OCR line;continued OCR line		pending	
191	40	33	2		BPL	comparison	BPL	1 dgar go	1 dgar go	1 dgar go	1 dz3ar go	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
191	40	33	2		HTR	target	HTR	1 dgzalo gaji	1 dgzalo gaji	1 dgzalo gaji	1 dz3aļlə gaji	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
191	40	33	2		HLH	target	HLH	2 bale gajt	2 bale gajt	1 bala ga}t	1 balə gaji	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
191	40	33	2		PBG	comparison	PBG	2 $ukidza	2 $ukidza	2 $ukidza	2 ẹ$ukidza	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
191	40	33	2		HIN	comparison	HIN	2 dgalo / dgal gaja QOTINE 2 erarr mata	2 dgalo / dgal gaja QOTINE 2 erarr mata	2 dgalo / dgal gaja QOTINE 2 erarr mata	1 dzalo } d3al gaja	tesseract_psm6	0	token=HIN;edit=0;score=0.00;continued OCR line		audit-only comparison	
191	40	33	2		PUN	comparison					2 var nata	tesseract_psm6	1	site label absent from OCR		audit-only comparison	
192	40	33	3	1 be't{*o /1 be'ta | >ja PUN 1 be dzao / betta | 192. Die! 7 (He )died.	HRT	target	HRT	1 macgja (Past)		1 macgja (Past)		tesseract_psm4	0	token=HRT;edit=0;score=0.00;exact-label secondary fallback		pending	
192	40	33	3		HJN	target	HIN	1 be't*o /1 be'ta >ja PUN 1 be dzao / betta	1 be't*o /1 be'ta >ja PUN 1 be dzao / betta	1 mae gja (Past)	1 be'țth*o /1 be'țta >ja PUN ł be dzao ł beț*a	tesseract_psm6	0	token=HIN;edit=1;score=1.55;continued OCR line		pending	
192	40	33	3		HFT	target	HRT	1 macgja (Past)	1 macgja (Past)	1 macgjo	1 macgja (Past)	tesseract_psm6	0	token=HRT;edit=1;score=1.00		pending	
192	40	33	3		HNG	target	HJN	1 mae gja (Past) HFT 1 macgjo HNG 1 mac gaja (Past)	1 mae gja (Past) HFT 1 macgjo HNG 1 mac gaja (Past)	1 mac gaja (Past)	1 mac gja (Past) HFT 1 macgjo HNG 1 mac gaja (Past)	tesseract_psm6	0	token=HJN;edit=2;score=2.00;continued OCR line;continued OCR line		pending	
192	40	33	3		BPL	comparison	BPL	1 mar dsa / mac go	1 mar dsa / mac go	1 mar dsa / mac go	1 marc dga I mac go	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
192	40	33	3		HTR	target	HTR	1 mar gaje	1 mar gaje	1 mar gaje	1 mar gaje	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
192	40	33	3		HLH	target	HLH	1 mar gja (Past)	1 mar gja (Past)	1 mar gja (Past)	1 marc gja (Past)	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
192	40	33	3		PBG	comparison	PBG	1 mardza	1 mardza	1 mardza	1 mardza	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
192	40	33	3		HIN	comparison	HIN	1 marco / margaja BLIND 4 mae pra tea PF Racet 1	1 marco / margaja BLIND 4 mae pra tea PF Racet 1	1 marco / margaja BLIND 4 mae pra tea PF Racet 1	1 maro l margaja PUHUN 14 marp nasa fPPac.et }	tesseract_psm6	0	token=HIN;edit=0;score=0.00;continued OCR line		audit-only comparison	
192	40	33	3		PUN	comparison						tesseract_psm6	1	site label absent from OCR		audit-only comparison	
193	40	33	1	rUuUN 2 gego f Qtya | 193. Kill! # (Me) killed.	HRT	target	HRT	1 marge	1 marge	1 marge	1 macge	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
193	40	33	1	rUuUN 2 gego f Qtya | 193. Kill! # (Me) killed.	HJN	target	HJN	1 mardo	1 mardo	1 mardo	1 mardo	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
193	40	33	1	rUuUN 2 gego f Qtya | 193. Kill! # (Me) killed.	HFT	target	HFT	1 mardjo	1 mardjo	1 mardjo	1 sardjo	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
193	40	33	1	rUuUN 2 gego f Qtya | 193. Kill! # (Me) killed.	HNG	target	HNG	1 aac go	1 aac go	1 aac go	1 aarc do	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
193	40	33	1	rUuUN 2 gego f Qtya | 193. Kill! # (Me) killed.	BPL	comparison	BPL	1 mardo / sar djo	1 mardo / sar djo	1 mardo / sar djo	1 sargo }? mar djo	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
193	40	33	1	rUuUN 2 gego f Qtya | 193. Kill! # (Me) killed.	HTR	target	HTR	1 war dg	1 war dg	1 war dg	1 mar do	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
193	40	33	1	rUuUN 2 gego f Qtya | 193. Kill! # (Me) killed.	HLH	target	HILH	1 mar go / dz! so mar ie	1 mar go / dz! so mar ie	1 mar go / dz! so mar ie	1 mar de 1}? d3i so sar gje	tesseract_psm6	0	token=HILH;edit=1;score=1.00		pending	
193	40	33	1	rUuUN 2 gego f Qtya | 193. Kill! # (Me) killed.	PBG	comparison	PEG	2 g*a'de	2 g*a'de	2 g*a'de	2 g*a'do	tesseract_psm6	0	token=PEG;edit=1;score=1.00		audit-only comparison	
193	40	33	1	rUuUN 2 gego f Qtya | 193. Kill! # (Me) killed.	HIN	comparison	HIN	1 aaro / mara	1 aaro / mara	1 aaro / mara	1 aaro Í mafa	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
193	40	33	1	rUuUN 2 gego f Qtya | 193. Kill! # (Me) killed.	PUN	comparison	PUN	1 sardgo	1 sardgo	1 sardgo	1 sargo	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
194	40	33	2	cvVN SS eM Ye | 194, Fly! 7 (It) flow.	HRT	target	HRT	1 of gt (Pact)	1 of gt (Pact)	1 of gt (Pact)	1 oq gi (Pact)	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
194	40	33	2	cvVN SS eM Ye | 194, Fly! 7 (It) flow.	HJN	target	HIN	1 of gfa (Past)	1 of gfa (Past)	1 of gfa (Past)	1 od gja (Past)	tesseract_psm6	0	token=HIN;edit=1;score=1.00		pending	
194	40	33	2	cvVN SS eM Ye | 194, Fly! 7 (It) flow.	HFT	target	HFT	1 odegjo	1 odegjo	1 odegjo	1 oqd”gjo	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
194	40	33	2	cvVN SS eM Ye | 194, Fly! 7 (It) flow.	HNG	target	HNG	1 of daa / a gaji	1 of daa / a gaji	1 of daa / a gaji	1 od d3a I od gaji	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
194	40	33	2	cvVN SS eM Ye | 194, Fly! 7 (It) flow.	BPL	comparison	BPL	1 of dga ! od gi	1 of dga ! od gi	1 of dga ! od gi	i od dza ? aq gi	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
194	40	33	2	cvVN SS eM Ye | 194, Fly! 7 (It) flow.	HTR	target	HTR	1 ode dsa	1 ode dsa	1 ode dsa	1 oqo dga	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
194	40	33	2	cvVN SS eM Ye | 194, Fly! 7 (It) flow.	HLH	target	HLH	1 ed gi (Past)	1 ed gi (Past)	1 ed gi (Past)	1 ad gi (Past)	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
194	40	33	2	cvVN SS eM Ye | 194, Fly! 7 (It) flow.	PBG	comparison	PKG	1 upidza	1 upidza	1 upidza	1 uçpidza	tesseract_psm6	0	token=PKG;edit=1;score=1.00		audit-only comparison	
194	40	33	2	cvVN SS eM Ye | 194, Fly! 7 (It) flow.	HIN	comparison	HIN	1 udo 7 ud dgau / uda	1 udo 7 ud dgau / uda	1 udo 7 ud dgau / uda	1 udo l uq dzau }? uda	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
194	40	33	2	cvVN SS eM Ye | 194, Fly! 7 (It) flow.	PUN	comparison	PUN	1 eda dzao	1 eda dzao	1 eda dzao	1 adə dzao	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
195	40	33	3	cum Ss MAL YAja rant} | 195. Walk! / (He) walked.	HRT	target	HRT	1 pajya tfalja dsa	1 pajya tfalja dsa	1 pajya tfalja dsa	1 pajā tfalja dza	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
195	40	33	3	cum Ss MAL YAja rant} | 195. Walk! / (He) walked.	HJN	target	HJN	1 tfal	1 tfal	1 tfal	1 tfal	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
195	40	33	3	cum Ss MAL YAja rant} | 195. Walk! / (He) walked.	HFT	target	HFT	1 paga tfal (Jap)	1 paga tfal (Jap)	1 paga tfal (Jap)	1 pagā tfal (lep)	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
195	40	33	3	cum Ss MAL YAja rant} | 195. Walk! / (He) walked.	HNG	target	HING	1 pajdal tfal	1 pajdal tfal	1 pajdal tfal	1 pajgal tfal	tesseract_psm6	0	token=HING;edit=1;score=1.00		pending	
195	40	33	3	cum Ss MAL YAja rant} | 195. Walk! / (He) walked.	BPL	comparison	BPL	1 pa'dac tfaljo dza	1 pa'dac tfaljo dza	1 pa'dac tfaljo dza	1 pa'tgdac tfaljo dza	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
195	40	33	3	cum Ss MAL YAja rant} | 195. Walk! / (He) walked.	HTR	target	HTR	1 paman tfalo	1 paman tfalo	1 paman tfalo	1 paman Lfalo	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
195	40	33	3	cum Ss MAL YAja rant} | 195. Walk! / (He) walked.	HLH	target	HL	. 1 pagd tfal	. 1 pagd tfal	. 1 pagd tfal	1 pagā tfal	tesseract_psm6	0	token=HL;edit=1;score=1.00		pending	
195	40	33	3	cum Ss MAL YAja rant} | 195. Walk! / (He) walked.	PBG	comparison	PBG	2 hand	2 hand	2 hand	2 hand	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
195	40	33	3	cum Ss MAL YAja rant} | 195. Walk! / (He) walked.	HIN	comparison	HIN	1 tfalo ?# tfala	1 tfalo ?# tfala	1 tfalo ?# tfala	1 tfalo l tfala	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
195	40	33	3	cum Ss MAL YAja rant} | 195. Walk! / (He) walked.	PUN	comparison	PUN	1 tfalo	1 tfalo	1 tfalo	1 tfalo	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
196	41	34	1	196. Run! J (Ilo) ran,	HRT	target	HRT	1 badgja	1 badgja	1 badgja	1 badzja	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
196	41	34	1	196. Run! J (Ilo) ran,	HJN	target	HJN	1 bady le	1 bady le	1 bady le	1 badz le	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
196	41	34	1	196. Run! J (Ilo) ran,	HFT	target	HFT	1 badgye dsa	1 badgye dsa	1 badgye dsa	1 badzgo dza	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
196	41	34	1	196. Run! J (Ilo) ran,	HNG	target	HNG	1 bads-0 /2 dado	1 bads-0 /2 dado	1 bads-0 /2 dado	1 badz-o /2 da”do	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
196	41	34	1	196. Run! J (Ilo) ran,	BPL	comparison	BPL	4 gor dza	4 gor dza	4 gor dza	4 dor dza	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
196	41	34	1	196. Run! J (Ilo) ran,	HTR	target	HTR	1 bads Jo 13 bag tfalo	1 bads Jo 13 bag tfalo	1 bads Jo 13 bag tfalo	1 bads jo /3 bag tfalo	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
196	41	34	1	196. Run! J (Ilo) ran,	HLH	target	HLH	2 badsja 13 bh ago	2 badsja 13 bh ago	2 badsja 13 bh ago	1 b»*adgja 13 bh ago	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
196	41	34	1	196. Run! J (Ilo) ran,	PBG	comparison	PBG	4 dordi	4 dordi	4 dordi	4 doçdi	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
196	41	34	1	196. Run! J (Ilo) ran,	HIN	comparison	HIN	2 dasdo ¢ dada l aja	2 dasdo ¢ dada l aja	2 dasdo ¢ dada l aja	"2 da""qo I daļa l aja"	tesseract_psm6	0	token=HIN;edit=0;score=0.00;continued OCR line		audit-only comparison	
196	41	34	1	196. Run! J (Ilo) ran,	PUN	comparison	PIIN	9 Joan	9 Joan	9 Joan	9 Aouda	tesseract_psm6	0	token=PIIN;edit=2;score=2.00		audit-only comparison	
197	41	34	2	197. Gat #t (He) went.	HRT	target	HRT	1 tfal	1 tfal	1 tfal	1 tfal	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
197	41	34	2	197. Gat #t (He) went.	HJN	target	HJN	2 dza	2 dza	2 dza	2 dza	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
197	41	34	2	197. Gat #t (He) went.	HFT	target	MFT	1 tfaloodgza / tfal	1 tfaloodgza / tfal	1 tfaloodgza / tfal	1 tfaloodza / tfal	tesseract_psm6	0	token=MFT;edit=1;score=1.00		pending	
197	41	34	2	197. Gat #t (He) went.	HNG	target	HNG	2 dza	2 dza	2 dza	2 d3zä	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
197	41	34	2	197. Gat #t (He) went.	BPL	comparison	BPL	1 tfal	1 tfal	1 tfal	1 tfa!	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
